,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
0,442530,1837883,3118921,970481,9363,163352,6877,36755,2297133,506186,175974703,277690552
1,402137,2115158,4764627,1129338,16963,121443,2862,71397,905229,402933,223438645,418483307
2,393050,28833,14769262,999021,844,318,39,5028,213,391262,232227893,730915145
3,398795,34970,14633400,998245,584,289,81,6203,183,394300,232289799,730779307
4,419897,31108,14579077,998787,552,311,157,6346,180,419818,232191795,728895006
5,252175,222553,7706268,850863,3619,4929,1733,38688,129080,289083,229223824,606692196
6,473035,1922963,9938238,70888,10878,46929,1669,71263,318585,468865,225972758,636218470
7,513696,2092188,10891555,30089,12984,15574,1095,117346,354631,529503,228978445,664716196
8,355007,1039260,4908110,75278,6598,22143,643,107174,233264,452757,227466394,484602955
9,272366,755177,5365702,512580,5743,15519,662,19746,45312,188017,231594928,569602640
10,472007,1730751,9090081,31220,9855,20737,1010,49609,150186,549573,227275274,605516110
11,613978,1430580,8144910,23198,7869,13618,331,26185,70120,636409,229647463,475830292
12,498207,1091495,4248270,71518,7130,17632,638,1862,148,460833,232216117,429493727
13,285979,958609,4127350,470060,2511,7589,781,116982,191914,364393,229309127,555207880
14,482359,2109492,10700702,35822,9704,18956,423,94027,225414,423910,229544313,612523957
15,550688,1259807,7349647,22653,7923,14217,1060,106989,326903,644645,229838684,453896164
16,361898,396856,2790672,43092,5131,16477,2780,103464,120576,313087,229865714,384869942
17,372545,1083174,4989492,248386,3158,8181,461,29854,151492,329439,229450493,508339016
18,454485,1954813,8276790,29411,6491,19032,1190,124716,272228,443059,228838687,536625621
19,450368,1693247,8061779,23806,7499,15480,787,93819,42370,599691,227718081,528588932
20,607079,759077,4105320,62001,5347,15769,324,1792,9961,701159,229970252,363785977
21,103264,447074,2226589,534031,4966,10817,1823,28266,33824,83595,230763923,495788665
22,473099,1778668,9367901,37644,9338,22994,1076,104409,181172,501770,226389970,616013055
23,421452,1625873,9044333,27531,11612,15524,1001,68543,73602,388977,229076877,464425154
24,665140,485407,3945993,32160,1542,6488,14,2359,148494,763403,230442095,334900817
25,301591,821475,2454991,64535,8022,15542,133,2380,12146,337811,229425468,436343593
26,376343,1679019,7609757,476655,6914,21048,1277,71308,240256,377465,229059738,617925138
27,526008,2020645,9888798,27748,7894,14203,827,117076,285636,496638,227826894,659405234
28,504577,725839,5619151,18442,7085,13065,1400,35134,113243,652680,231959340,282079167
29,351938,738866,2475127,48491,813,2210,1867,218251,366651,356583,227407224,405114957
30,410210,1277408,6640440,564670,4711,10303,390,65829,175107,289601,229454547,541436798
31,406005,1519371,7623657,25871,5726,13055,879,90100,125678,533783,227996159,512390905
32,497440,1542927,8649023,24349,9505,15287,481,26195,72968,469182,229414532,483664328
33,817192,247665,3673317,58768,5607,13984,562,29932,117,672867,232292905,335989920
34,322181,757778,3674131,47190,5338,13792,2293,63600,108844,367268,229516952,495022409
35,448485,1717370,8147225,29412,9186,21263,1472,103473,178958,378926,230028234,546162455
36,402669,1576374,7575601,24409,7868,17455,1170,90849,108731,440791,228702141,445235630
37,683732,253397,3183274,28351,1344,4595,260,1404,10669,833388,232175464,307276471
38,285316,662462,2251018,62850,6990,17453,559,2113,966,255644,232167482,437819074
39,475355,1919771,8650162,543257,9982,19105,2048,74134,250845,533174,228635750,565562794
40,385588,1580373,8992913,25690,9940,15590,776,2454,29044,305480,229577514,483599038
41,739548,922277,5273027,23537,3521,5786,568,53922,132224,777326,229941755,388501322
42,495817,935805,3427449,68848,6846,15676,617,2405,361,574477,228449968,416440675
43,267121,1006964,5597446,530100,4672,12925,2006,59145,84232,255140,228064912,539292219
44,404682,1458538,7914636,28764,9928,20530,1177,72664,213906,355062,229450531,508080521
45,389523,1408164,7137609,22170,7324,16197,1283,102963,48844,438903,228708068,438509733
46,736906,250756,3149423,35358,1421,4644,218,2176,7937,828556,232205437,314166938
47,274421,631098,2173811,360982,7057,13810,367,1447,1239,185383,232244705,443242289
48,471916,1663422,8168444,169792,10130,24011,1641,77689,148691,503202,227660163,532551446
49,340842,1309099,7060752,29499,8489,14193,1126,68761,164987,257806,228276941,349858980
50,609503,1153534,6200065,25513,5426,15248,486,48908,37749,573405,228844644,413924915
51,553971,340251,3491191,75571,7492,16796,955,10975,588,504455,232240381,394557897
52,378744,1040341,4669950,96766,3713,10350,1206,89606,128192,448604,228784333,527053342
53,372532,1321356,7068669,37436,11067,22942,1193,61908,185106,312164,228984115,454090355
54,411733,1562712,7303450,52416,8360,16039,1299,127669,61117,473089,227847923,463178358
55,725579,354629,2814001,52043,1730,5414,617,6171,20144,619747,231732928,301824762
56,237464,278160,1760494,72784,7402,16138,1818,46442,1080,85976,232090600,439680375
57,476495,1745601,7790998,51567,8083,24012,1647,68413,244504,499254,227926491,501438882
58,397754,1667855,6960821,25845,7557,14320,1163,83789,178117,428643,228893910,395255787
59,728144,1233507,6308255,26926,5464,13435,344,45750,40154,759866,229741948,376582261
60,513470,181704,2382609,87108,6846,17559,1494,72146,71592,461470,229693632,379339217
61,386277,1092427,5100472,66703,3350,8757,2072,28439,154283,379924,228242482,502745764
62,424157,1681967,7701289,25811,7036,17622,1196,147099,187364,429584,228492344,498547338
63,432638,1570368,8273900,37984,8519,12603,981,55091,130642,515307,227876632,525823436
64,601706,269090,2787212,46963,2113,6497,1312,3868,36234,507200,230463299,248873774
65,272739,833712,1787980,56953,1458,2878,1324,237730,511750,245988,224354180,429522969
66,405014,1477760,9207856,621803,9035,22666,1597,55221,212469,345894,228797163,593470427
67,413441,1631387,8549600,26206,5669,9120,289,61022,197646,328746,230284642,501459543
68,521502,1382993,7085749,22908,7936,10610,1278,103576,207194,408527,229300966,455454939
69,734207,219157,2850584,38390,458,1301,394,2526,30550,789321,231878489,363994931
70,202694,881794,2585662,481019,8023,16912,346,2205,1274,165063,229751634,460792647
71,463921,2080702,8994082,51227,9891,20204,995,100786,252213,492767,227807200,585486211
72,345240,1342367,8256489,39175,10405,14095,1145,47854,35818,204816,230897115,388397641
73,730461,958131,5031677,34926,4053,12434,599,38494,41480,782720,229011120,364092507
74,538001,606627,3438973,88512,7628,16561,1158,2381,618,503983,232164486,398495202
75,382387,1033679,4670069,240514,3665,9764,1452,97526,125381,479417,228284490,529642974
76,350610,1252436,7019519,29052,11017,22895,1199,61100,129071,302152,230673198,421230444
77,423978,1595109,7267729,23230,6996,14303,991,113009,48537,522623,227730012,460556067
78,836967,260643,2712670,34477,1155,4999,212,1952,10375,785703,232211481,283956721
79,226163,155540,1125007,55049,5641,15808,1765,105367,114125,98605,229113139,423135040
80,477018,1570124,8020426,55151,6734,18952,1779,103534,200596,450833,228510746,498747688
81,387248,1566997,7204998,24491,6804,11608,1037,92174,172873,450478,228629102,456561526
82,703140,1138581,6745262,20589,6249,12205,240,37361,44671,517063,229567790,380569848
83,545896,744747,2812082,57479,3459,13293,1264,169487,318639,499049,228147848,380829041
84,333118,1022223,4453309,442530,3235,8678,278,11637,128368,261745,230869859,489916227
85,426820,1808423,8942908,27770,5965,9597,793,118047,228610,490353,227216976,560056737
86,454307,1462853,8446736,28967,9521,13902,735,92083,102203,503672,227935459,572811958
87,741010,188185,2589962,21001,1245,6269,1537,3582,14857,717064,232272446,266813130
88,320206,935498,2629384,48149,3503,4590,1197,131190,385749,339959,223888684,436839592
89,453873,1505325,8243178,585280,7634,18829,4568,131529,216646,401252,229648985,590421874
90,364395,1541467,8561777,28725,9091,12112,289,1618,199218,314674,230568116,463044269
91,508839,1389885,7035273,22905,7117,12814,1113,100277,136023,421630,228458719,451233737
92,826515,214557,3051711,39416,967,3267,401,1588,11601,911082,231606191,334978694
93,238609,725870,2086853,460228,7706,16548,814,1762,1156,121028,231432922,442005766
94,447650,1842139,8417987,38350,9784,22938,862,69904,112899,467872,228146253,518917938
95,340247,1349956,6935430,38593,9030,13289,1279,82493,165740,280109,230285113,358675321
96,611903,988101,5748890,36216,5432,13886,649,44458,29020,581393,228112300,380306924
97,549363,122044,2687800,84004,7252,17276,1377,72174,51273,500389,230579966,391152598
98,379479,1171179,5099399,64757,3812,8890,1198,27600,144836,406668,227670324,499182745
99,406054,1672223,7351593,30790,7948,18880,1376,129198,186304,408359,228159917,475929244
100,432175,1557142,8033810,24013,7315,12573,659,80620,127706,517968,228931691,521936221
101,804771,252200,2869634,29732,1082,4924,369,2430,23774,617893,232267918,271749699
102,233923,664055,1296322,39918,2887,10828,2119,244835,509040,156136,227352088,423074902
103,456694,1769439,7934266,460342,4650,14819,753,114466,279130,413634,228541610,521153386
104,395644,1214231,7061946,22117,6872,11063,895,77617,83117,502470,228415990,564925765
105,758455,1164708,7211210,22839,7780,12674,145,12934,86524,769920,230255705,374565868
106,592423,882203,3692184,54914,2251,3010,2345,108905,270244,541693,228059581,388039151
107,237674,640956,3714162,471428,4580,11673,301,2436,116594,113358,229448111,475632664
108,422526,1673874,9050201,33100,9114,12859,684,81547,149006,460456,228146299,644722376
109,506673,1887875,9406985,22838,8991,14555,894,106765,285699,526727,228400590,631088467
110,581294,270587,2504009,23704,1273,7356,817,5072,83190,589499,231703040,280601759
111,368561,924151,2788915,73283,5067,8220,239,89331,299159,420009,225259895,432848295
112,380026,1429465,7370499,545774,6650,15100,1490,111270,248159,387490,228607706,577505234
113,307919,1207071,8105274,29125,10741,16029,656,15304,34997,266413,230700719,402915577
114,477539,1372811,7000039,23407,7343,15786,1199,105667,37413,433463,228336386,447763908
115,794674,225523,2854442,33960,1069,3693,324,1471,11095,879419,232261227,318786878
116,226723,452706,1984583,229866,7584,16252,2163,20250,1048,72113,231785798,442148511
117,498871,1588098,8075063,39842,10048,23193,1257,78938,142550,504769,228894784,516799985
118,355245,1369687,6606652,30010,7011,12298,1110,90190,159377,362910,229457843,360251728
119,750914,1079460,5896389,25375,5332,13463,254,33393,21784,800402,229859930,371660229
120,550502,199120,2321480,67036,6104,18132,1920,67933,63487,512455,230187595,386618497
121,385707,1106898,5197540,55727,3333,8793,1884,27586,155855,381222,228331569,505436800
122,408257,1662418,7534847,20522,6809,17158,1135,146037,189409,424143,228089497,488354397
123,446630,1562450,8201913,24203,7869,12550,690,48783,127172,532117,227598018,537872758
124,747792,247351,2851916,29518,998,4746,424,2863,25399,589390,232194889,276197632
125,231021,675653,1459290,46305,2962,9170,1444,225885,459782,192835,227364764,435733636
126,454647,1803192,7906581,497418,5584,12993,656,102879,267993,415329,229157349,522646595
127,419092,1304068,7276188,22042,7153,10918,829,92362,110897,495829,228312430,585797323
128,761365,1108825,7066980,23390,7879,12452,126,2463,87487,787699,230077673,363492753
129,607485,911500,3653437,50544,4058,7680,2155,105659,260527,560901,228524486,393870992
130,230257,554965,3579357,466704,3864,11553,486,2417,8029,99910,229739930,479079596
131,435768,1673014,9184590,32197,9828,12907,675,94106,141243,454479,227949798,655010642
132,478652,1852009,9546514,24838,7994,13625,884,99486,350259,470705,229398313,614333592
133,610025,288309,2439994,23309,884,6222,1392,4731,65167,547154,231639814,295280791
134,362042,918604,2769071,59496,7536,15059,239,2477,46463,421384,227147819,434929728
135,374985,1468917,7397336,488310,6572,14167,1155,126232,278106,400129,228135159,576514373
136,303188,1175188,7534579,25394,8891,16539,714,20771,61404,273024,230583763,385312064
137,422113,1443286,7184490,21211,6761,14806,905,106153,23218,490494,228129251,467176487
138,785945,228042,2833789,34076,1014,3858,324,1781,10675,864015,232210105,316608193
139,469324,321048,11527828,636062,6385,14503,1984,9514,407,399654,232119997,666051161
140,365718,27921,14413783,929806,406,252,312,5992,163,371678,232281244,724617046
141,354300,29285,14440142,920020,283,177,76,5682,159,359640,232207927,727860892
142,358253,28264,14501869,932281,601,189,45,5419,205,358540,232198424,729301333
143,227271,300709,3294759,145373,3841,8031,1924,39117,91747,284254,230552931,474074547
144,467853,1778821,7883749,28850,7172,20210,1275,59103,217040,473183,228596548,506551139
145,427801,1615107,7819337,22935,7434,13312,1100,87487,143216,502681,228163184,463705409
146,817956,744443,4205869,23307,3055,9429,210,2368,19281,929377,231803462,253582675
147,440345,200552,1626869,49089,4972,11945,2415,108071,26943,435476,230821961,406885037
148,531521,1631602,6583496,168388,3749,10650,672,89625,228767,520420,226971333,540019250
149,356624,1460930,6854227,21822,4077,9438,829,97445,230942,451970,228876527,461082322
150,729746,1519461,8951911,26087,9318,11250,437,23095,83439,781487,229334748,541992981
151,649900,126647,2718048,30125,879,3629,2129,3092,18690,516260,232279688,292287662
152,186893,906429,1515443,519031,1221,4605,1017,163294,244087,217504,227393861,464707442
153,498452,1604518,8565581,55111,5831,13242,871,104169,189050,468354,228794315,561168171
154,488721,1783369,8927078,23117,7290,10724,648,77755,208817,531323,227664407,627405292
155,736191,665024,5535033,17261,5259,8223,1197,5160,23186,829822,231721743,246189827
156,496429,753111,2938606,39528,2802,952,1734,136645,259664,543953,227993423,410426167
157,295814,554913,4482429,566410,3709,9195,592,29598,2135,180576,231876151,560215486
158,489938,1922079,9016922,23479,8350,13956,864,103973,302427,506747,226449057,645150206
159,532923,1503529,8624114,22769,8036,9987,737,91162,208342,508440,229826995,471508866
160,689268,280721,2551498,30605,737,3647,1078,6562,89459,655647,231345665,340617912
161,295057,779315,2161312,40969,6647,8451,147,3358,23672,348831,229517470,441610939
162,419393,1512702,8972075,537061,6597,12890,2588,133773,201405,500245,225367147,607066006
163,320277,1137529,5824762,21668,6971,12823,873,34273,140430,249471,231217079,357017139
164,395200,1522391,7695742,20419,6330,11959,509,65219,42210,427890,227853963,471042102
165,861557,232502,2894468,35370,881,3648,399,2502,215,830350,232291587,343178406
166,260835,260037,2840032,64244,6788,9517,2118,75290,88439,314408,230779914,482498217
167,477610,1988424,8062389,25358,6810,15066,969,123089,187185,427195,227747664,482664890
168,432258,1541523,8264982,24032,6946,10850,889,100298,145470,499388,228423723,505524358
169,809044,809798,4588903,21113,2987,7591,307,2406,18640,707865,231921070,270833719
170,430195,398473,1732881,33025,3564,8523,2659,193678,161301,430881,229492850,413209528
171,481736,1592466,6417377,534152,3520,7579,493,68269,189881,397657,229685135,533118977
172,389623,1397970,7361967,23934,4309,8577,912,96657,164350,518655,228451866,520076643
173,707886,1433896,9019186,23440,9963,11653,585,54725,61034,741909,229263922,525458773
174,714339,130821,2650917,28074,975,4156,1927,3596,309,614071,232305203,302792497
175,196660,886114,1866171,512189,2498,1885,1099,119574,248792,233250,227582105,461972906
176,480001,1642423,8679789,56585,6982,14469,904,132880,162810,408646,228391239,614315589
177,488250,1784673,9604282,23103,7612,9507,616,61864,185281,488755,228931605,648853932
178,573287,660973,5122589,18238,5422,9134,1114,28500,89065,510547,231209872,284463616
179,527360,755658,3044437,51137,5461,5146,273,22939,172355,596002,227487296,399354482
180,262271,817527,3813174,526929,2512,9584,620,44002,123364,237781,231168339,536451649
181,484805,2125501,9437963,25293,7431,14262,533,112044,245255,399436,228567696,633429810
182,387161,1506947,7880438,24786,8319,8680,616,54343,218288,356087,229143892,430568142
183,894753,324017,2929402,29555,721,2617,83,5902,112740,914935,231426904,331023274
184,347576,750209,2339422,42773,6659,9578,156,2708,401,379176,230922025,441027439
185,401479,1539713,8308584,585995,6491,13764,1815,100481,125652,377331,224469187,568019291
186,331109,1222237,6101003,19158,4448,10834,1103,88301,169442,376532,230193392,399410853
187,606565,1617629,8757221,23538,7917,11001,385,43965,93026,647477,228636636,524229917
188,843989,224223,2734963,33703,780,3297,615,2902,473,786159,232236637,308254704
189,214605,488446,1546437,496315,4009,8901,2338,112119,114180,252541,228827449,470683655
190,496116,1976201,8407832,42038,4758,13313,989,150030,318354,500871,227929359,531225419
191,464524,1613492,8690582,22308,7925,10050,848,75660,110556,532439,227891947,590220751
192,808762,701726,5453126,19369,4237,7586,1522,2097,38456,840647,232296466,257626578
193,478229,731951,2715519,35542,1103,613,1782,183585,271799,502756,228132105,416954427
194,319304,741890,4847144,543651,3643,9063,425,5339,3362,146496,231369608,559383979
195,452070,1759187,8629449,23486,8089,11911,930,165751,182563,527412,227388082,622629874
196,554934,1641510,8753350,24382,8593,10834,747,93241,196317,537318,229438134,481504878
197,611056,255004,2461638,28244,530,4467,2093,6963,50906,493861,232327677,345964452
198,282767,788826,2096024,41815,6579,6883,435,3098,63062,341265,229064755,442917185
199,432361,1758341,8108034,480320,5743,15683,904,61926,200738,384147,228514157,620815339
200,444529,1798839,9039883,25022,7614,10478,351,69289,242715,390244,228987985,558652746
201,801101,1014280,5592413,16377,5632,8073,653,61743,114218,614758,230364111,305779498
202,579617,849924,3566246,53773,5843,8666,380,5665,31045,620819,230049412,409412192
203,278457,988680,2927219,528608,1308,5300,681,99574,185187,349981,229257530,497228957
204,387875,1691274,9470747,27537,8774,13843,286,874,76464,370692,230532539,602785419
205,390059,1388056,7817381,23559,8457,14500,912,53998,33993,355879,229452018,420117783
206,867871,316359,2888303,24609,1046,5282,98,1510,20100,1088529,231325246,262508766
207,406085,484303,2575285,47118,6589,9538,1430,2604,415,392924,232229463,418831401
208,450943,1343879,8745884,401378,4733,9292,1217,69108,149016,459812,227967962,577757927
209,412947,1470918,7716996,25555,5813,9336,842,79872,166630,512028,227402111,536439003
210,597575,1572686,8908456,24507,9103,11603,545,54059,186463,598552,228980957,513967428
211,800503,108127,2529921,26833,936,4012,1624,6754,543,801612,232170035,309208398
212,228150,813204,1971151,107745,3414,1189,964,102048,225052,272029,227810308,452784113
213,473180,1440323,8490191,411593,6465,13594,804,49898,104004,410487,228338065,639296692
214,488784,1903844,9085172,24986,6526,13984,528,115907,287905,462144,228526319,608872274
215,802659,834613,5640988,16064,5920,7239,606,51234,101130,892132,230964143,301858875
216,556387,821378,3397063,53771,6137,9035,757,5697,29319,626815,229405463,399959504
217,257648,841335,2887152,546673,2338,6601,796,77666,154999,310693,230676285,510303057
218,425332,1890175,9851943,27317,8314,12792,42,56521,237907,376005,230432087,599303400
219,377919,1513129,8057020,24637,7746,12877,653,58867,66701,366958,228736188,443100287
220,841512,282927,3041277,25808,1081,3440,267,1690,56743,994850,231839674,279261891
221,402169,695364,2623155,46666,6835,9530,239,2577,366,392088,232269443,422728949
222,452179,1591415,7144622,509898,6180,10773,1425,89937,165788,637208,227936748,565099915
223,324649,1318522,6322979,21688,8679,15598,686,23721,107406,244006,230823082,367148171
224,476100,1209850,7044485,18633,5473,9308,547,63630,25980,589372,228843367,436802743
225,792882,332114,3204624,48160,3029,4234,517,2839,15493,766436,232306128,355865184
226,276244,383757,2791369,41153,5463,10668,1800,37429,85471,334287,230153261,475134355
227,463984,1900765,7809489,24560,6665,14529,1276,97863,182376,442879,229674243,483881965
228,428702,1496896,8257916,22585,7199,10559,769,98633,146036,489354,228002597,502003325
229,809472,820990,4403500,19868,2952,8101,396,2877,34537,700460,232243477,264914388
230,431786,530348,1787936,32885,2808,8197,2619,206370,237617,437253,229630369,412854527
231,382777,909857,6713955,755609,3918,8246,831,45019,221322,384896,229656194,538594653
232,455602,2003113,9910012,27112,7886,13947,366,96021,207646,355164,229743733,631016393
233,377228,1553063,8243205,23305,8492,10337,653,62902,105820,353409,228541115,455891107
234,741950,292136,2814045,25389,834,2953,125,2984,62623,666030,231468992,298187566
235,395422,812466,2612933,46478,6883,9581,309,2801,329,389890,232272916,426424085
236,414430,1657446,7305186,466716,5184,9760,1165,124470,335746,641169,226993700,598635734
237,317792,1299529,6986787,22069,9144,15351,540,17131,35626,250062,231152604,382664754
238,502722,1110698,7013142,21361,5426,8725,611,59696,29018,564488,228223584,426798847
239,800755,371258,3067883,48245,3001,3778,1001,3769,14704,941967,231971565,351412178
240,276150,385282,2810178,41227,5545,10088,2467,14347,91884,340970,230977419,468985015
241,457581,1795456,7745580,26716,6883,14396,1321,57455,205366,467652,228673956,492503320
242,412153,1580209,7745372,22042,7235,13034,996,94005,154361,490563,228201170,470466923
243,806526,877536,4463779,22711,3261,7437,239,2470,23153,909801,230520423,274453030
244,455879,295703,1690450,48305,3957,8740,2906,109793,48043,448305,230284151,414283561
245,472365,1581813,6102070,445024,3234,9005,647,85404,210867,427330,228084248,524909485
246,387486,1396831,7483438,23138,4630,8673,955,93328,175987,511188,228351326,516062005
247,605656,1407142,8991976,23242,10083,11126,575,55556,66525,601629,229759383,541287247
248,802524,132539,2611990,27662,1008,4012,2148,3426,245,783894,232281617,303054872
249,206151,850960,1859254,245755,2684,693,904,103560,247780,244133,227374567,457116895
250,476259,1597353,8523914,296613,5720,12340,700,45320,162751,401764,228672414,621685086
251,476737,1879335,9304557,24707,7660,11374,735,123433,308686,457525,228979512,621066022
252,666315,903674,5656007,16533,5843,8041,602,52717,163705,671643,231228195,309755409
253,549788,792951,3325391,51808,6357,9012,1448,4901,23391,608385,228892650,397795457
254,127342,343102,3380330,618026,1961,4107,1431,67170,35628,130791,229731417,499388864
255,451957,1599628,8037978,26496,7695,14445,982,43046,178059,429653,229577011,503697569
256,391734,1622188,7465622,23473,7691,13178,991,93161,129223,454392,228411075,434143436
257,791063,793976,4257258,22283,3222,7349,256,1290,23835,897679,231260384,288732898
258,456859,193738,1675989,48115,5005,9490,2470,99225,22037,430383,230528810,404025134
259,491486,1519453,6009269,115094,3802,9930,872,88174,257563,506842,227592094,523440590
260,376555,1497256,7341744,22716,4707,9892,798,95220,211441,478338,228269162,483719604
261,623015,1453601,8856354,25241,9276,10335,474,39478,77092,662557,229378117,555767709
262,758954,119554,2648130,28385,976,3898,2632,2737,16930,714592,232290043,296461821
263,201249,886096,1953291,26371,2114,467,1351,107986,245958,240030,227798509,452625312
264,451492,1527235,8096195,429029,5799,12036,726,53660,161217,373002,228491618,608167376
265,462036,1771283,9104973,22754,6524,9935,691,109618,300092,453683,228369149,621224840
266,717715,981531,5946203,18854,6453,9591,687,57165,118116,778773,230774557,315023914
267,583667,873226,3549125,58370,6607,9592,1366,6384,27208,623400,228713451,400815148
268,213987,733492,2350080,536350,2247,6063,841,70953,164540,267944,230696941,481402560
269,420747,1844491,9524490,27616,8583,13119,28,47660,198606,375040,230172837,604878199
270,378256,1556442,8416003,24811,9190,13041,651,52847,61398,357423,227991501,437176952
271,824402,333139,3288371,24934,967,4534,42,991,28208,934496,231941712,284048407
272,446915,671003,2906098,48739,6571,9539,368,2490,432,387717,232231765,419316525
273,472381,1351034,6544829,444407,6064,11108,2543,129115,177206,752438,228477398,569134698
274,296385,993362,5500566,19788,6357,11536,841,41712,104555,253498,230982827,347084098
275,576049,1707353,7977596,21992,7491,11112,439,68261,50656,699940,227453434,515002297
276,792098,249747,2682228,32473,741,4142,330,2485,386,759025,232266564,299342265
277,165111,356431,1240910,116291,4847,8983,2058,109775,97276,189501,228972215,458986855
278,426001,1251914,9618510,233038,7652,15344,1128,65901,19579,503992,229414679,639073461
279,463247,1878568,8838265,23779,6559,9421,476,80741,286662,428002,228846608,559744742
280,629226,1173456,6417872,16878,5986,7884,747,79734,151528,531637,230509720,383735770
281,731569,632207,3408269,55436,3941,6402,865,5236,24235,773987,230152123,374239568
282,416944,391109,12881387,805774,2924,4064,1722,3966,164,439352,232247169,715341820
283,440437,30471,14287539,937566,464,281,1415,7044,108,438115,232247713,719886576
284,461278,29564,14251648,946944,431,231,1717,6732,96,466134,231836293,717441713
285,481156,61135,13404645,894357,1254,428,1648,7255,105,481288,232187551,718421747
286,349950,547086,2897243,192321,2584,3841,1589,57069,87784,434531,230042351,495086832
287,376758,1429523,7550080,26853,8725,15655,1099,43356,124507,288280,229819248,473145737
288,416735,1586759,7867945,20548,7879,10853,995,87008,138891,482410,228428435,463059856
289,822067,651852,3586505,20159,1899,6104,273,2990,21905,877272,232259483,228204020
290,421718,358245,1630870,32800,3761,8831,3075,169412,154014,430480,229460230,413303937
291,490243,1675049,6867714,594670,3955,9197,575,71078,215664,397189,229460236,537673848
292,390213,1321133,6980301,23221,5571,8604,813,50946,173706,497607,227802907,529985217
293,569101,1567408,8965227,25805,9978,17218,641,52918,167872,566650,229570515,498394002
294,787067,132371,2506991,27379,914,4242,1751,6308,13035,881267,231751791,314219526
295,254110,797771,2033036,49049,5224,8426,164,73910,224911,311798,227654997,439544375
296,446533,1746752,8147726,529824,6798,23096,708,62396,219074,381570,229183015,610471239
297,416798,1663980,8749736,23921,7776,10837,235,70168,174846,366834,229799277,532454910
298,483372,1097628,5972041,20623,5842,8571,540,65919,171162,314595,229564459,316454874
299,746558,791282,3676724,54321,6116,12967,220,1731,34329,864201,232040651,385901508
300,318210,570639,2408844,566618,2907,10125,1165,62554,86276,400980,230335026,491954287
301,363808,1511449,8055838,28821,9103,21242,901,12501,47794,296408,229307088,486671569
302,401900,1502550,7289030,20344,7136,11403,1010,91976,107248,440997,228819310,429550641
303,788403,739976,3461541,22689,2996,11643,304,2619,28289,922226,231648159,235360496
304,448364,305193,1662617,53568,4401,13944,2950,112832,96586,449198,229863375,409218803
305,376417,891594,6660862,771314,3502,10311,695,55307,276343,414047,229167536,525879221
306,441228,1874180,9560105,28099,8052,18268,294,88369,188548,358995,230094091,622640363
307,382648,1599115,8355571,25534,8882,12487,650,61850,94956,360420,228902238,448614809
308,742609,342392,3121700,24288,1276,3832,36,1508,112355,758225,231557043,284566813
309,446995,720553,2961272,59665,7690,15971,229,1783,394,391910,232224069,412577926
310,480698,1274751,6256855,437595,6617,17530,1754,151507,177478,757625,227536993,556401327
311,312138,1096055,5558866,21063,6057,11470,1030,48511,127320,286931,231027411,355705508
312,602754,1804358,8289868,22875,7342,14617,462,58906,95900,778537,227162456,520988766
313,768036,227962,2708752,30545,911,3779,393,2012,12811,732876,232203499,286622422
314,121019,545323,752211,298209,3942,12524,1860,172592,322567,129398,229076653,451835730
315,500454,1737980,8182964,261478,4760,11371,657,124433,336027,482581,228925748,527814466
316,466373,1707798,8172316,24635,6114,11137,806,72210,202627,519673,228925364,623492025
317,597976,912630,6420168,17795,7188,12242,533,3591,66043,650114,230698250,312342400
318,600202,835960,3476247,57519,6701,15097,1137,3999,49201,586412,228432862,398827419
319,152555,416330,1866932,564512,3367,11973,657,32678,17733,183719,231718248,473631410
320,427933,2024463,9220079,32710,7962,18612,448,78066,305397,388831,229737448,584957154
321,381588,1483371,8764188,24829,9334,12909,677,46151,15290,331509,228534488,435802713
322,782313,532284,3639371,25317,1955,8446,28,21381,102825,848260,230749726,286728657
323,470794,589974,3090977,63033,7958,19333,1010,1661,378,425196,232263774,403297645
324,471307,1239273,5745987,47048,5144,14838,1862,113004,262975,654303,227813068,530890988
325,349373,1309321,6084100,19232,6341,14779,1179,83202,168034,348121,230237099,401411447
326,445652,1591065,8366419,23272,7055,12458,450,59024,136938,543921,227823198,548474235
327,790258,213352,2772665,29144,1080,5360,767,2379,15278,704676,232159646,287962703
328,206677,866207,1613314,31576,439,2382,1196,189517,407906,210998,225601477,445493195
329,494833,1652893,8978581,651896,7585,20450,1146,149513,239064,455504,229914061,602650276
330,331331,1294441,7487642,24524,7376,11315,256,1642,82410,279894,230493402,412110102
331,510482,1396737,6997990,21706,6949,15174,939,103006,37200,428612,228202180,449710661
332,801108,216388,2783723,34724,992,3751,306,1548,10691,883800,232217434,312814995
333,243923,274951,1725265,42226,6549,13343,2478,39267,1789,98619,232274014,441767743
334,488568,1563880,7511597,47261,6766,22739,1830,70072,194112,524964,228388144,473540422
335,380898,1449658,6521058,21213,6141,10967,814,84116,119227,439562,229398217,466230556
336,697586,1223978,7032406,19974,6421,11600,145,34802,106301,669445,229457980,389609171
337,639005,831427,3720427,39477,1403,3214,2124,124543,279256,608975,227908837,402368688
338,246912,544260,3349897,500707,3402,7784,77,2359,95818,102289,229329683,466300022
339,442496,1815805,8694079,29079,7817,18425,804,78434,246907,469364,227623746,664252972
340,469476,1781440,9435520,24546,8033,9059,333,93915,281751,396391,228487700,559251743
