,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
745,1003998,1459661,2993700,27576,84789,18937,737,71059,13125,1003090,224137743,653233984
746,805040,1121259,8413650,507702,112075,10948,3748,87699,224935,712059,228331094,597267507
747,903618,267698,12707489,986126,41205,12400,24024,6874,41194,949185,232202148,564158756
748,820634,269059,12769751,1006955,41017,11706,27724,7041,37939,756193,232344593,570285689
749,811464,267020,12781057,1015041,41222,11624,27520,6817,41818,794138,232161793,569080753
750,804036,273870,12886530,1020350,41523,11603,24578,7168,37332,821827,232170417,568114678
751,778145,282369,12820466,1019552,42481,12191,22811,6809,41395,791465,232187448,568008187
752,797918,286927,12818646,1031738,42005,12287,25655,7098,45062,788171,232045824,565721325
753,789791,277773,12947640,1037460,43305,12219,26634,7348,44382,788648,232114693,567071051
754,765812,271302,12956559,1002807,42720,12196,25126,6874,39492,769879,232167670,568392854
755,732411,272336,12962909,1013419,43277,11889,23251,7383,40957,751085,232230348,571336074
756,783281,267871,13015165,1025456,41584,12051,25631,6746,32880,798075,232226581,569529655
757,791466,278592,12976290,994497,40672,12432,22616,7471,41147,758335,232149817,568834780
758,778596,284374,13018885,1006951,42053,12111,25785,7120,49900,750908,232112175,567926440
759,775679,273229,12959416,974835,42265,12639,27209,7030,41984,800569,232106999,568435548
760,805037,286786,12911344,990206,44085,12364,25289,7283,57649,796807,231460098,568815722
761,843512,264006,12987157,971862,43420,13007,23828,6911,34679,828342,232116079,572537419
762,785982,267493,13025064,987991,43809,12750,22439,7193,33919,812985,232189349,572360295
763,759186,281797,13098763,983282,43632,13056,24889,6918,38582,758751,232160391,573500091
764,746919,280598,13050098,1004984,42834,12412,24470,7604,44144,730611,232160668,571945269
765,748857,271899,13127682,989489,42146,12080,27534,6614,36496,759337,232207566,575046823
766,718820,277706,13044621,1005975,42674,12322,26377,7452,36272,734820,232107260,575434759
767,806587,268988,12919163,1008170,43216,12136,25067,6985,41329,800288,232124139,567542110
768,843939,292631,12809093,986920,43608,11993,24250,7002,41538,862970,231900519,567732512
769,870050,285973,12793807,982386,41513,12460,22250,7049,36988,865448,232140315,564227992
770,976164,260763,12603545,973168,41204,11908,25411,6743,35621,1015455,232100146,559607015
771,906995,267689,12633950,955017,41293,12599,27466,6883,40222,949718,232172682,563181479
772,914696,254447,12600835,973808,40736,12545,23088,6705,34993,927747,232245739,565457407
773,972529,250030,12345335,944792,40827,12947,23294,6073,28226,980288,232166530,564810052
774,989006,249657,12420087,939732,40252,12889,21989,7321,31673,1015426,232193206,563652541
775,676882,1406880,12291012,902017,29370,22966,14238,31526,85900,697930,229303145,567672340
776,124486,666621,6945615,3381634,10926,2184,564,63483,15439,127413,224683926,601444454
777,121886,3050277,11492794,1685681,27238,55649,3558,63167,1263224,128727,224877963,485745797
778,424472,2182733,18858195,65675,2927,76939,180,164670,911162,257712,222428093,570341654
779,415717,2504058,20625579,33791,4263,25906,182,147925,472672,351867,222068545,606363723
780,403729,2490933,21926800,37418,3498,13881,192,192207,549316,264507,222278303,578945065
781,528247,2250071,22296249,34370,3602,20152,274,151003,319059,416890,222677412,642365303
782,584773,2039606,22063748,39882,4823,13875,432,121010,367732,439563,221953353,643160512
783,903697,2885106,15626426,27076,3885,30918,606,159494,676944,736112,223788178,580110813
784,1740904,278336,12598265,38236,1280,1188,136,12076,17202,1710698,231913967,567196473
785,614461,3208094,13547317,33961,35361,35110,389,139768,208881,407229,219732025,533475348
786,1045198,1284746,2596804,17343,92482,9227,133,62757,13457,1039638,224593488,657860131
787,551583,1040816,4656288,1156591,82509,7761,9344,13046,150078,519189,231405981,511165143
788,616467,368821,4695469,1752345,2728,3461,17575,8433,38168,609750,232180011,480453438
789,613807,368270,4696079,1743848,2666,3276,15403,8152,39039,610871,232235579,480244102
790,619293,366857,4719711,1743917,2618,3327,19215,8132,37301,625577,232240602,479515864
791,578427,369684,4723475,1744537,2734,3505,13441,8313,37174,581508,232226141,480313201
792,578811,378817,4721423,1740421,2912,3456,12385,8126,38719,597036,231671103,478071971
793,549905,375459,4738011,1727327,3141,3521,15362,8256,38460,549976,232205091,481780092
794,568644,370019,4722422,1717464,2531,3376,14426,8266,37441,572960,232145137,481849499
795,534085,374189,4728197,1699564,2821,3434,13297,8456,38613,518864,232271845,483682920
796,577885,367944,4706828,1698875,2750,3630,12231,8286,38245,600174,232085219,481520574
797,630893,359971,4643798,1704830,2608,3280,11772,8688,36878,604805,232170470,477619029
798,710961,349289,4593458,1700628,2329,3150,15482,8202,35295,720702,231917765,473242741
799,310538,993998,8839257,2231459,8677,13455,1735,378536,679938,199748,226334815,493388592
800,115808,674142,6928093,3377569,11037,2325,1252,63666,14386,115341,224636724,602435001
801,134768,3597772,8814220,1165433,22808,204505,526,251619,749489,122932,223731034,454296421
802,483231,1959179,16507907,33187,6943,57863,71,107941,216940,595667,222933165,605491294
803,489130,2083630,20732115,28931,4663,28967,120,115661,137466,531002,222877348,641774138
804,422097,2392765,19190737,23437,5309,20958,103,158057,229539,410327,221981321,605306980
805,475290,2547749,18416693,25621,4002,23140,169,153544,207181,503201,222083216,615084150
806,492705,2875094,18474983,23829,4803,36405,216,153542,219113,472860,221248480,609256465
807,1124508,1924202,14542278,26428,4325,29116,201,74788,44082,1260351,227766337,621916588
808,1745400,279112,12740236,30424,1061,1162,199,13455,17097,1781538,232287042,567440971
809,722826,2745209,10443068,22125,56885,43927,596,124954,380405,763115,225727913,623413817
810,971049,1387506,2502669,12370,109710,8168,236,62358,13076,895730,224639765,653263269
811,600139,601572,10297600,781862,56048,16027,21188,15895,50333,490708,230897246,567333012
812,805417,269935,12801734,1004570,41587,12215,24561,6305,35581,806137,232148186,569714169
813,784625,268668,12847179,1009085,41674,12560,23399,7458,36174,797368,232215866,569341329
814,773435,271412,12855655,1000680,41913,12155,27197,6679,39588,778153,232190674,569404570
815,815815,269194,12744549,1016712,42038,10943,29489,7160,38577,813370,232142989,568926221
816,804003,286371,12764039,1021847,42296,11612,26050,6713,47717,799718,232143836,566644755
817,799153,277801,12920768,1031499,42369,11504,27509,8339,46570,792913,232036789,567535444
818,787044,287765,12874582,1025330,41928,11708,23865,7830,54579,823737,232143757,566459845
819,805557,270787,12878469,1001776,41928,11659,26338,6940,40156,808387,232095915,568438714
820,776132,271268,12956821,1025903,41770,11881,23887,7064,39682,785220,232160697,567784774
821,773159,267982,13015025,986340,41713,12212,26936,6844,37633,774840,232024598,570282817
822,788114,269903,12883515,1001704,41435,12233,21990,7571,29885,851264,232100758,570608664
823,767023,268274,12994562,1008931,42632,11978,23494,6654,33421,770306,231981885,570195120
824,775006,269630,12955311,993716,42076,12257,25279,6882,36771,717132,232101298,569483822
825,783049,288392,12953103,1005653,44028,12311,27364,6850,40976,743293,231406509,566739930
826,775315,278781,12925388,979688,43420,12420,25468,7114,46155,767889,231982496,569836941
827,767635,272749,13001310,980998,43801,12275,29182,6623,36596,772857,232073954,570019772
828,788713,265528,13070032,966799,42851,12396,25605,6765,34309,787287,232003170,568825162
829,740674,270740,13064006,983593,43125,11969,22137,6984,32442,772442,231998341,572229946
830,756150,277936,13062641,980775,43406,11897,25983,6766,40970,743951,232092341,571956438
831,792960,280729,13053935,976848,42923,12593,26740,7656,40491,829248,232191929,571933337
832,793021,271317,13033805,962033,42072,12172,24631,6878,37508,776900,232220711,572299499
833,814006,275917,12796080,977968,42157,11771,25920,9018,47323,761282,231518300,569406503
834,887397,263656,12686448,976643,41631,12196,22922,6722,43148,857365,232145372,567336302
835,879670,270414,12682225,977518,42127,11698,24672,7043,36771,880355,232157928,566592539
836,964198,276008,12542888,961965,41391,11894,23351,5945,33329,1003508,232191373,565119701
837,1013336,242941,12381190,934901,40577,12751,23456,6291,28552,1004271,232161319,565330238
838,982544,250841,12433810,953498,41206,12435,25886,6053,36159,955779,232266054,563369654
839,1045896,241468,12197327,925978,39627,12620,22006,6224,30700,1044193,232125095,562483911
840,214083,1584457,11952167,1936382,23091,11190,7175,287342,900922,68686,223903445,479121470
841,112058,670788,6947082,3378848,10891,2066,251,63986,14448,112248,224965007,603459247
842,188451,3971703,12701156,775104,13423,229144,1416,248338,507264,202237,222030454,476031143
843,560017,1990734,16687334,35153,6353,70737,103,100918,60642,835458,223526644,648534907
844,597150,1752326,19559832,29477,4630,17545,218,110251,32936,721777,224052671,678385673
845,320537,2306194,19169568,24108,6146,22990,216,124317,61537,418261,222218121,617557129
846,520804,2023487,17878575,24665,7305,32268,276,114041,89788,645948,222620053,633814822
847,644735,2297555,19317290,22983,5553,36861,424,82253,19750,877878,223602192,638744270
848,1227388,1851381,14692601,27707,4192,27864,195,54636,50696,1233110,228632610,625744362
849,1691274,297457,12723071,33739,1115,1089,79,14123,19072,1668928,232080498,570119462
850,626492,2442259,7597609,35353,63246,33470,432,333432,950307,622724,222691461,624443827
851,860107,1515182,3065280,11769,88196,9342,274,60386,14071,791997,224555439,655829274
852,477570,581492,4330377,1458013,20137,7224,13557,8410,38186,506339,231927881,511554849
853,610966,369459,4692167,1750110,1912,3222,17169,8237,36622,620645,232056870,480702068
854,623122,367497,4700922,1734949,1829,3155,16700,8112,37466,632400,232070312,479366548
855,599077,367149,4711150,1738003,2044,3284,18199,8275,35901,591360,232048265,480067430
856,581775,374275,4731954,1720747,1924,3136,14235,8078,37800,585949,232034122,480147846
857,565693,375821,4723977,1714260,2126,3089,16504,8447,38648,552453,232119797,480735315
858,559331,374909,4729163,1720979,2196,3198,14137,8174,37889,568992,232013131,481680679
859,542935,377237,4726913,1724004,1827,3138,12054,8750,38850,540493,231679221,481715883
860,530737,371462,4748909,1705275,2008,3427,14708,8183,37744,541274,232059026,484236742
861,583322,371142,4664612,1685198,1849,3184,16516,8346,36151,566822,232053886,480932604
862,634623,367215,4631960,1705532,1795,3256,12092,7948,36319,644432,232112884,477482007
863,688690,355277,4569632,1704843,1803,2995,14542,8219,35707,682031,231999007,474256306
864,173820,1793718,11092044,2034515,11808,14440,2187,50407,183453,229347,223756518,531486937
865,130029,659221,6909021,3391945,10613,1954,359,64157,15270,131677,224483852,600292674
866,236188,3285008,17216929,229587,23845,158653,717,268744,2162157,218483,221857369,425159633
867,636510,2203693,21330978,32078,4392,54671,504,121737,550196,519803,224142920,650157413
868,718801,1374993,19317157,33263,4790,14676,321,118623,89559,688316,224995456,719755413
869,627036,2079632,21065186,36377,4944,17993,551,116238,318822,614776,224647189,688231769
870,551179,2273056,18647038,30433,6200,19629,369,120512,486891,491186,224463616,670550174
871,875587,2483998,16454887,26237,5081,14862,489,196460,434906,763681,227255455,671837989
872,1395743,802389,13692825,30109,2446,26154,643,72231,262388,1361721,230377256,580272343
873,1603883,276915,12295789,31578,1136,2484,126,13047,17053,1632430,231811948,574186332
874,531062,3578064,8924642,20733,69141,27232,712,342051,573440,624159,216732147,545906493
875,903046,1462466,2976230,7717,131195,11209,3254,106031,13457,1120128,224437328,673188132
876,819249,296750,12814295,999671,45330,13366,26520,11644,65755,798523,231490655,569051645
877,805328,268853,12765424,995153,40160,12522,24020,7844,40867,818114,232026394,569564169
878,821012,265005,12773978,1008772,40787,12315,23701,6156,39764,814306,232075301,568719328
879,824007,270561,12769433,1011145,40687,11474,27147,7301,36575,830517,232104757,566666659
880,808198,283118,12841774,1008737,41097,11625,23965,6640,47003,815044,232131739,566539807
881,782547,294476,12795237,1032953,41776,11339,24388,7884,69115,778892,231530501,564278599
882,799153,289389,12818487,1023867,42967,11806,24708,7132,57434,777963,232017400,564939284
883,743856,275215,12920928,1020953,42514,12030,22259,7325,41816,740203,232062576,569492758
884,772116,268578,12933380,1024807,41095,11548,25936,6800,32533,772807,232027534,570697152
885,755858,276279,12931781,1009638,42219,11950,24723,6635,41328,742362,231954623,567540078
886,748091,275848,13058096,986583,40956,12179,26054,7135,39490,753529,232030687,567139817
887,765659,268828,12941888,999579,41705,11378,23710,6694,37591,774198,232056782,568435374
888,842812,262167,12879275,994881,41286,11863,24115,6920,34780,817290,231983652,567616123
889,796162,291374,12923548,997152,42115,12298,26945,6412,39051,841532,232068941,570478343
890,788704,279653,13010034,996660,36381,10453,22329,7161,42765,811125,231948608,571204803
891,722662,278604,13022354,1008496,25677,6846,21737,7551,39119,707385,232000932,571105527
892,770777,282921,13083719,984636,24592,7191,24142,7162,39288,775957,232111205,571893554
893,760448,274533,12941481,1014658,24680,7419,23830,7158,37114,766841,231972978,574964042
894,751054,273657,13020030,1009990,23563,7115,21726,6589,36843,721581,231990796,570986037
895,735394,275832,13215935,998902,24953,7462,20434,7373,38482,725605,232033224,571762500
896,790678,277553,12946238,976578,24815,7534,24870,6561,36927,819897,232015665,568553991
897,803156,281384,12932343,976643,24185,7148,23648,7996,57103,806851,231537864,567513242
898,831648,278302,12856876,967359,24550,7400,23313,6906,34980,873590,232055373,568502738
899,831736,264088,12905816,968067,24914,8063,23313,6523,38527,825196,231955978,568306483
900,874340,263237,12752383,954327,23934,7362,22635,6556,38443,875183,231993747,566667696
901,918572,257731,12551474,955737,24606,7414,20207,7387,40584,880002,232024964,565506501
902,993073,246977,12402042,923250,22930,7551,20534,6492,30044,938254,232049352,563271132
903,974665,245819,12379674,942646,22418,7021,21509,6930,31927,943441,231978459,564590066
904,980559,359376,12493293,942633,23716,8688,23677,6977,33186,962991,232036852,560994938
905,103753,1884768,11740727,2259298,12372,14145,1200,63913,15000,118206,223710660,550012742
906,113175,1128668,9233402,3001759,22518,10394,2912,63938,14469,122624,223943740,558213263
907,211160,4081921,14928559,81768,15237,111895,1381,162581,2564149,167406,221604542,364518783
908,456334,2405139,20013564,34809,2471,13596,243,173028,822514,324719,223051444,604563512
909,498190,1775532,20274881,38142,4581,10195,293,180412,385706,330315,221987239,639462558
910,605359,2150604,23485276,37484,3266,14733,267,104358,274214,509052,223782427,671758937
911,472274,2548945,24114604,36705,5964,24066,298,121347,355253,478141,223176743,643113474
912,752582,2890761,19065455,25868,4607,29968,320,138958,584008,555984,221720838,616662210
913,1346274,1276663,13022169,40240,1375,8264,316,97668,433040,1296819,228866159,571079572
914,1579783,350533,12940368,33591,1258,3757,101,12669,42846,1542082,231662536,584956553
915,648398,3356021,8667137,23024,79617,37017,670,148939,319037,710897,217205424,560955951
916,890061,1521784,3259563,15473,136233,10890,3432,39590,113951,926805,225856491,619358109
917,578142,372448,4734182,1753957,3360,3552,15517,8129,37871,576124,232047653,482932722
918,611537,374889,4711593,1741323,2382,3242,15704,7949,38051,613436,232033027,479595977
919,624445,369745,4693488,1739750,2603,3236,14281,8167,37095,604643,232034150,478758660
920,588769,374971,4738970,1738836,2597,3353,13687,7988,38454,599585,232057259,479588041
921,561756,370290,4720390,1746058,2930,3384,12649,8198,36573,559482,231890599,480853528
922,550839,374683,4759260,1737068,2775,3368,12662,8448,37709,559574,231978413,480415926
923,558583,371336,4707362,1714590,2930,3481,12419,8579,40231,546303,232007930,481746048
924,532019,375367,4752685,1704648,2585,3383,11392,8449,37949,532847,232054102,484763815
925,561657,374351,4705129,1698161,3031,3391,13866,8433,38173,558866,231967280,482226601
926,573889,369326,4693319,1700837,2209,3226,11699,7956,38686,566731,231979000,480624531
927,681476,363081,4612087,1706300,2147,3188,14415,8216,36912,680316,231999449,474873770
928,707801,404363,5799606,1470516,3846,12050,11739,17383,35515,722350,232041822,472989394
929,107904,1092763,9220773,3255079,10631,6563,583,155603,353349,103355,224147401,562528382
930,110005,978821,7580216,3018311,24339,14716,1857,191149,93237,107207,222019284,589439399
931,246489,3433200,13905819,62130,9453,255808,244,122439,778218,196244,225084318,499020481
932,529169,2320529,19482478,29815,4678,30355,166,142430,184753,602886,221467168,619380835
933,485798,2388944,19249239,25250,3760,17467,56,140770,197736,471134,221471159,611491250
934,450572,1972352,16281687,28375,3590,5837,190,137797,366701,362068,221441571,619633581
935,473525,2519745,21526866,35048,2391,19979,136,179170,401787,312731,222867178,625146737
936,592539,3755589,16809765,22481,7236,55581,388,108991,477197,577365,223308162,595840985
937,1631641,296597,12853359,35259,1383,1214,123,13138,17318,1669802,232184126,575605231
938,1045190,1972292,13719928,29580,19322,19148,95,40928,81730,1078592,228919127,563901886
939,1002860,1856605,4081262,20242,78065,28544,554,109892,126688,1032399,224158452,638248112
940,575779,932116,3442480,132617,112495,7894,249,29242,159443,475929,227000844,589151542
941,297936,92823,4397723,314107,28420,6777,8940,2516,27398,297742,232175625,542806297
942,306238,71162,4340624,321287,26860,6208,6751,2861,21266,266775,232149211,542261390
943,283827,70861,4402095,317240,26744,6612,8595,2478,17256,272553,232123709,543804759
944,258236,68584,4284534,317898,26029,6011,9587,1461,17299,262465,232195837,543264713
945,281660,115881,4322258,339667,27833,6394,8754,10347,31328,284501,231407662,538772692
946,274372,77049,4366724,318282,26660,6089,8577,1964,17224,278714,232015019,542621017
947,281534,77587,4387302,322941,28767,6090,9129,2452,21240,277396,232056926,542692682
948,296403,64239,4344452,317330,27616,6708,7649,1744,12623,299483,231986728,542425864
949,276082,66189,4365479,322241,27717,6072,8029,1394,12770,280690,231959481,542727317
950,263333,72599,4207369,320384,27031,5802,10210,1359,17988,264111,232042442,542133794
951,320020,81029,4395387,316337,28325,6270,8753,2475,12471,359327,232176510,543353184
952,296173,76776,4437552,328102,27796,6254,7886,2200,17601,308304,232022119,541975498
953,295962,94504,4277660,329970,30073,6503,9244,7766,27315,312871,231251879,536038862
954,293038,81525,4333245,336827,27663,6155,9209,2511,22722,295946,232027496,542286156
955,302002,71788,4277055,328443,27800,6082,8466,2208,15532,304778,231998254,542880525
956,274560,84195,4313780,322448,27307,6255,8331,1707,28094,280599,232020209,542506327
957,293646,73751,4389259,319581,28020,6255,8420,2252,20581,277349,231959827,541568590
958,286996,72845,4338312,324719,28604,6020,10466,1916,28853,273848,232029397,541898595
959,282668,71780,4417801,311375,27925,6453,8687,2080,17482,277029,231980894,541695277
960,299057,67326,4322693,323423,28034,6156,7135,1739,15078,278372,231965870,543031774
961,280712,70098,4319031,313274,27849,6193,8219,2171,20665,288149,231983192,542019694
962,295044,68328,4339195,334310,26817,6173,8838,1514,13867,274604,232016584,543303465
963,281192,73212,4389961,330250,28721,6371,8908,1864,15208,283380,232160355,541685367
964,285736,78188,4460491,316367,28638,6014,9098,3048,21095,289856,232041711,540945185
965,273420,89209,4382799,319179,28434,6293,8479,4370,34069,267677,232166419,540837374
966,291646,71407,4245213,325815,27350,6515,9300,2064,16390,289316,232048468,542346668
967,281219,70746,4388312,314935,27638,6406,7457,1297,17047,283881,232033857,542854464
968,275710,80014,4259159,323585,26556,6108,8401,2702,29971,275477,232048784,541906149
969,305919,81024,4456457,327397,29323,6374,8378,2949,16894,310320,231996064,540372527
970,302057,73440,4473486,320942,28878,6531,7368,1837,20822,295588,232039455,541237378
971,303238,72774,4505669,328220,28043,5877,9084,2678,17710,313141,232089554,540981608
972,359310,64266,4259286,322793,27717,6292,8759,1325,13230,344514,232200802,539369757
973,281201,71893,4334095,333095,27463,6398,7720,1721,17283,285748,232006978,541264122
974,290440,75371,4369904,334874,27835,5868,8131,2084,21725,293114,232123364,540363201
975,287702,79745,4392846,307049,28855,6461,9108,3504,27000,290509,232098210,541099149
976,286277,94355,4485391,324853,29022,6407,8546,2130,24584,281967,231979142,541444252
977,367943,83644,4428936,329753,29476,6206,8907,2125,25564,320296,232116174,537252678
978,497576,69076,4434110,318438,25830,6011,18056,1944,19202,481974,232012950,531831981
979,283637,73945,4404894,331326,28234,6151,8666,1958,15082,302630,231946016,541637908
980,276664,74121,4547361,316115,29273,6391,8999,1958,15702,275943,231992879,541665237
981,281849,69472,4442996,317076,28267,6620,8877,2302,13439,270374,231977664,541086340
982,293124,80505,4486992,331809,29281,6918,8219,2714,21904,283681,232043884,541617104
983,264274,83004,4434084,315498,28469,6326,8001,3245,20667,272064,232046261,541280635
984,272254,74854,4344538,322804,28348,6033,8621,2146,22209,270929,231976434,540991745
985,282900,78337,4402814,316889,29717,6288,9043,1669,23162,270260,232059842,541278297
986,275648,78170,4481138,329028,28064,6429,7559,2122,22191,279880,231984932,541611091
987,298366,70927,4655997,324608,29325,6552,7563,2491,15751,304606,232020567,541072127
988,290041,81596,4480755,316666,29534,6514,10410,2224,17487,286103,232020396,540763216
989,295019,77003,4539906,317860,29424,6513,8028,2679,17803,303008,232057621,541198297
990,272404,77117,4402583,326786,28669,5970,7577,2261,23689,270820,232054259,540985516
991,294278,73656,4474891,316804,28783,6798,7842,2057,17282,303037,231973779,541439038
992,274357,76472,4432270,323579,28192,6459,8877,2684,17915,275638,231953699,540759681
993,301545,76415,4537127,321150,29805,6522,9211,2619,18514,307314,232065148,540056713
994,266935,67308,4640517,310265,29839,6661,7380,1855,12992,269793,232052289,541225282
995,288517,78243,4530425,328488,30295,6031,9215,1498,19953,277662,232063918,540102324
996,298254,79340,4479658,330061,29426,6432,7628,2662,21799,292345,232001689,540109398
997,326739,70139,4697341,307592,28560,6296,7987,2566,11778,355785,232051097,541316646
998,278177,84186,4522883,328807,30297,6547,8652,2546,22971,273353,232090886,540269913
999,281399,78742,4645420,313922,29848,6473,8397,3128,17073,285969,231954926,539453754
1000,270102,92769,4558344,322177,30612,6363,8008,3088,26125,269495,232032682,539705623
1001,280961,75813,4463663,319320,30274,6377,9218,2754,16169,280531,231985866,539614267
1002,309705,74789,4539385,316487,29707,6789,8345,2044,19393,309171,232086574,539864896
1003,305637,67360,4667740,319582,31332,6770,9287,2420,16671,297718,231982003,539906159
1004,280474,79020,4616035,314134,29710,6541,8939,2677,19084,282810,231999063,540613307
1005,289144,73137,4615743,314434,30868,6251,7693,2329,17746,292354,231986184,539137736
1006,257577,80210,4534688,323934,30652,6595,9319,2415,19457,260601,231934655,540165952
1007,291594,76643,4598180,328078,30423,6471,8227,3019,18942,304777,232000657,539440954
1008,300366,67926,4534972,319925,30466,6400,7874,1781,13701,293538,232060364,540286333
1009,305620,72932,4713253,308590,30179,6719,7996,1950,14603,311005,231975713,540957967
1010,285193,74071,4608062,319710,31281,6444,8043,2720,17045,288611,231888198,538936395
1011,290717,97652,4780854,316613,31582,6618,10748,2243,16527,278800,232126530,539678387
1012,273323,75394,4575206,327811,31601,6478,8306,2517,18591,270155,232005900,540104821
1013,280395,75841,4503813,319042,31648,6103,8383,2131,19426,279680,231988220,538849772
1014,300130,79028,4640046,316333,30428,6824,9274,2647,19839,305312,231999353,539430812
1015,300570,79986,4655396,307264,31435,6485,8417,3309,26761,301302,231933433,539654240
1016,284573,88854,4786348,314418,31338,6986,9452,3926,26039,284597,232009159,539338347
1017,266520,74297,4603129,311485,30930,6209,8471,3172,18512,271167,232180634,540129680
1018,276045,73987,4549937,313854,31011,6657,7014,1776,17882,260691,232149734,540659657
1019,261655,78143,4696784,324647,32160,6509,7648,3089,20295,266779,231945742,539207773
1020,287417,75944,4569527,325080,32313,6608,7689,2213,15004,285853,232031593,538464095
1021,296661,71920,4656173,296860,30105,6743,8758,2606,14888,307937,232003558,540872491
1022,288979,81908,4777856,321892,33339,6734,7480,2674,19939,275758,231985657,538969266
1023,282580,84242,4650852,309223,30752,6564,8996,3895,26284,282550,232167595,539294707
1024,268461,92805,4675580,321073,31917,6509,7995,3341,31229,269356,231974752,539101042
1025,278955,89402,4666380,326264,34010,6469,8763,2630,24993,292292,232054732,538989308
1026,287971,81135,4689943,314043,31542,6957,8267,2085,21433,281221,232054975,540684949
1027,280755,73828,4584359,304758,32125,6634,7755,2388,17564,249544,232003443,540096980
1028,277524,77207,4789342,317842,31942,6308,7649,2535,17336,278841,231921845,540091034
1029,276834,73960,4762733,314760,31378,6483,8394,2545,18757,272529,232044564,539305648
1030,286188,79684,4641767,318284,32557,6870,8516,2542,18867,281456,231958642,539649184
1031,271202,82390,4648151,315438,32619,6877,7957,2955,18686,278440,231962638,539320587
1032,278827,77353,4599614,322514,32737,6452,8855,1830,20572,268496,231971864,539274826
1033,264420,70725,4696830,306292,32262,6782,7025,3216,14387,269522,231882661,540482179
1034,270840,86898,4774114,321170,32108,6546,8347,2846,28768,265356,232016451,539424920
1035,285969,89956,4761001,329501,33313,6653,9332,2973,22242,280835,232063775,538409521
1036,287824,92052,4751067,301168,32828,6769,9107,5413,22925,312633,232017834,539655688
1037,282644,85704,4777991,320209,34129,6707,7801,5057,21047,269849,232037701,539714644
1038,275065,79401,4720479,313561,32592,6599,7959,2369,21665,286889,231985126,539243341
1039,274741,72912,4689509,305890,32489,6538,8986,2790,18646,281792,232035825,540129080
1040,256487,78011,4730849,315488,32993,6344,8481,2440,20319,252853,232050114,539272036
1041,297052,94425,4786406,315879,33260,7046,9123,3546,23967,298689,232084565,538767789
1042,281568,73200,4689687,304323,32991,6751,9942,2986,17036,267503,231971803,540786169
1043,285880,103324,4748736,315756,34543,7044,8662,4027,33561,283908,231950258,538554064
1044,292681,79413,4700338,319005,33648,6773,9103,3179,20268,287269,232071385,539554946
1045,268634,78336,4636763,311744,33498,6518,8710,2389,20751,262519,232046971,538316313
1046,295568,78574,4951038,314073,33105,7078,9539,3192,22082,305250,232018775,538716023
1047,307150,74549,4770191,325216,33431,7137,7562,2946,13705,302273,231966264,538026058
1048,294770,100204,4789382,301744,33018,6718,9220,4655,30230,293794,232082216,539976501
1049,288122,85808,4762694,314031,35051,7073,8945,4271,20164,292761,232012786,538618866
1050,299184,74563,4723204,321837,34164,6896,8591,2311,17819,287662,232075770,538312982
1051,271760,81432,4775096,309369,33436,6593,8962,2854,20235,269369,232043289,538485562
1052,323158,83174,4966371,319607,34542,7013,8859,2728,16992,322094,231926406,538811988
1053,313252,80424,4775863,316227,33701,7380,9141,3114,17158,327141,232039748,538693124
1054,314789,76021,4737906,309373,34402,6539,7437,2747,17260,313854,232040485,539811251
1055,315640,85350,4903432,309584,33978,6823,8425,2953,17897,316757,232004156,538090515
1056,304606,88015,4739091,308154,34556,7130,8775,5559,21355,309108,231412556,536100562
1057,282910,87997,4808278,324509,33821,6914,7140,2945,19767,285087,232016111,537632781
1058,309254,82938,4826231,304872,34569,7177,7816,3498,19570,324552,232028523,538405789
1059,318020,88295,4713900,321378,34583,6914,8266,3886,20556,292992,231981584,536771229
1060,304517,90725,4758454,319808,33187,6919,7737,3964,17926,294981,231971327,538386576
1061,311399,90958,4846520,312106,33496,6956,9282,3463,19782,337659,232010531,539029223
1062,292539,78624,4687472,318958,35085,7065,10381,3849,19665,280067,231980210,538145396
1063,299248,75334,4886710,311757,33551,6998,8623,3363,16972,294033,232043143,538893895
1064,314608,85911,4828898,315342,34449,7214,7505,2751,18838,323496,231923075,538724678
1065,337419,78451,4738451,318195,34947,7089,8387,3661,14671,336627,232062119,537707976
1066,314180,74935,4702801,318460,33163,6997,9421,2575,14869,321354,232045458,539717894
1067,336979,73726,4809628,305830,32515,6704,7470,3296,18009,334974,231992957,537835437
1068,314328,81319,4786535,318562,34249,7396,7998,2369,15192,321313,231966084,537332786
1069,326262,80465,4774831,324176,34797,7128,7299,3027,15592,325569,232064150,538175510
1070,320129,80893,4871767,320586,33725,6851,8435,3524,17231,322528,231974895,538378682
1071,341674,67623,4808353,310115,33441,7264,8525,2578,13307,318243,231991729,538912268
1072,320586,77680,4765045,320072,33050,7318,8140,3292,16577,326253,232024391,538628852
1073,364732,96884,4711183,308423,31524,7138,8649,4422,14516,387093,231969040,537468458
1074,316000,82943,4783420,312757,33880,7686,9542,3609,14887,333881,232008672,538514723
1075,318590,86169,4622668,307018,34975,7155,9855,5315,20586,314027,231983754,536358158
1076,345389,80849,4759368,323002,34433,7113,8970,3211,23165,328438,232053266,536425661
1077,362227,75137,4796421,335053,35265,7296,7275,3634,13298,352378,232015317,536740795
1078,310461,78844,4624652,323526,33365,6768,9324,3288,19210,292899,232119610,539017618
